seller_id,assigned,assign_correct,scs_dist_pooled,scs_conf_pooled,scs_dist_decomp,scs_conf_decomp,W_dist,W_conf,B_s,H_between,item_accuracy,regime,n_stores,n_items_target,n_items_actual,method,eta,tilt,gt_segment,seller_accuracy
1457,4,1,0.19741392914317807,0.37506092672168084,0.19741392914317807,0.37506092672168084,0.19741392914317807,0.37506092672168084,1.0,-0.0,0.6666666666666666,focused,1,30,30,B_noise,0.15,hard,4,0.6666666666666666
1458,2,1,0.282514714429246,0.45271659013468024,0.282514714429246,0.45271659013468024,0.282514714429246,0.45271659013468024,1.0,-0.0,0.9333333333333333,focused,1,30,30,B_noise,0.15,easy,2,0.9333333333333332
1459,9,1,0.24343797974617504,0.3858270255664921,0.24343797974617504,0.3858270255664921,0.24343797974617504,0.3858270255664921,1.0,-0.0,0.7333333333333333,focused,1,30,30,B_noise,0.15,neutral,9,0.7333333333333333
1460,7,1,0.2923021792334204,0.431420492725197,0.2923021792334204,0.431420492725197,0.2923021792334204,0.431420492725197,1.0,-0.0,0.8666666666666667,focused,1,30,30,B_noise,0.15,hard,7,0.8666666666666667
1461,1,1,0.1912892705866741,0.36585088299386603,0.1912892705866741,0.365850882993866,0.1912892705866741,0.365850882993866,1.0,-0.0,0.6666666666666666,focused,1,30,30,B_noise,0.15,easy,1,0.6666666666666666
1462,8,1,0.164553247764332,0.35438937041859825,0.164553247764332,0.35438937041859825,0.164553247764332,0.35438937041859825,1.0,-0.0,0.6666666666666666,focused,1,30,30,B_noise,0.15,neutral,8,0.6666666666666666
1463,3,1,0.13316511192879382,0.30659621028185824,0.13316511192879382,0.30659621028185824,0.13316511192879382,0.30659621028185824,1.0,-0.0,0.6666666666666666,focused,1,30,30,B_noise,0.15,hard,3,0.6666666666666666
1464,8,1,0.28474094955437973,0.4244435296178088,0.28474094955437973,0.4244435296178088,0.28474094955437973,0.4244435296178088,1.0,-0.0,0.7333333333333333,focused,1,30,30,B_noise,0.15,easy,8,0.7333333333333333
1465,0,1,0.3290650873935751,0.45601704894315803,0.3290650873935751,0.45601704894315803,0.3290650873935751,0.45601704894315803,1.0,-0.0,0.8,focused,1,30,30,B_noise,0.15,neutral,0,0.8
1466,7,1,0.19741392914317807,0.3668686313820429,0.19741392914317807,0.3668686313820429,0.19741392914317807,0.3668686313820429,1.0,-0.0,0.7,focused,1,30,30,B_noise,0.15,hard,7,0.7
1467,5,1,0.2658745673108063,0.4575476312540277,0.2658745673108063,0.4575476312540277,0.2658745673108063,0.4575476312540277,1.0,-0.0,0.8333333333333334,focused,1,30,30,B_noise,0.15,easy,5,0.8333333333333334
1468,2,1,0.7497074640704259,0.7755653559255079,0.7497074640704259,0.7755653559255079,0.7497074640704259,0.7755653559255079,1.0,-0.0,1.0,focused,1,30,30,B_noise,0.15,neutral,2,1.0
1469,0,1,0.23416787665640404,0.36679268389849157,0.23416787665640404,0.36679268389849157,0.23416787665640404,0.36679268389849157,1.0,-0.0,0.6666666666666666,focused,1,30,30,B_noise,0.15,hard,0,0.6666666666666666
1470,10,1,0.32625630290000784,0.47390928709178903,0.32625630290000784,0.47390928709178903,0.32625630290000784,0.47390928709178903,1.0,-0.0,0.9,focused,1,30,30,B_noise,0.15,easy,10,0.9
1471,5,1,0.21597649722600035,0.3859948025724619,0.21597649722600035,0.3859948025724619,0.21597649722600035,0.3859948025724619,1.0,-0.0,0.8333333333333334,focused,1,30,30,B_noise,0.15,neutral,5,0.8333333333333334
1472,0,1,0.44136847268590484,0.489666071673651,0.4413684726859048,0.489666071673651,0.4413684726859048,0.489666071673651,1.0,-0.0,0.8333333333333334,focused,1,30,30,B_noise,0.15,hard,0,0.8333333333333334
1473,8,1,0.22859600828191176,0.39023275779158273,0.22859600828191176,0.39023275779158273,0.22859600828191176,0.39023275779158273,1.0,-0.0,0.8,focused,1,30,30,B_noise,0.15,easy,8,0.8
1474,3,1,0.23084030264629088,0.3635210581309253,0.23084030264629088,0.3635210581309253,0.23084030264629088,0.3635210581309253,1.0,-0.0,0.6333333333333333,focused,1,30,30,B_noise,0.15,neutral,3,0.6333333333333333
1475,9,1,0.25669650149571244,0.38414823714512986,0.25669650149571244,0.38414823714512986,0.25669650149571244,0.38414823714512986,1.0,-0.0,0.7333333333333333,focused,1,30,30,B_noise,0.15,hard,9,0.7333333333333333
1476,8,1,0.23526907144491466,0.39363617260260514,0.23526907144491466,0.39363617260260514,0.23526907144491466,0.39363617260260514,1.0,-0.0,0.7333333333333333,focused,1,30,30,B_noise,0.15,easy,8,0.7333333333333333
1477,3,1,0.13609971431696855,0.28434441151249973,0.13609971431696855,0.28434441151249973,0.13609971431696855,0.28434441151249973,1.0,-0.0,0.6666666666666666,focused,1,30,30,B_noise,0.15,neutral,3,0.6666666666666666
1478,7,1,0.25292189602106274,0.38851882271894966,0.25292189602106274,0.38851882271894966,0.25292189602106274,0.38851882271894966,1.0,-0.0,0.8,focused,1,30,30,B_noise,0.15,hard,7,0.8
1479,6,1,0.23271248643692488,0.3960583212899792,0.23271248643692488,0.3960583212899792,0.23271248643692488,0.3960583212899792,1.0,-0.0,0.7666666666666667,focused,1,30,30,B_noise,0.15,easy,6,0.7666666666666667
1480,6,1,0.27424446656157064,0.39672366227334294,0.27424446656157064,0.39672366227334294,0.27424446656157064,0.39672366227334294,1.0,-0.0,0.72,focused,1,100,100,B_noise,0.15,easy,6,0.72
1481,8,1,0.327931864302963,0.43722703129385465,0.327931864302963,0.43722703129385465,0.327931864302963,0.43722703129385465,1.0,-0.0,0.87,focused,1,100,100,B_noise,0.15,neutral,8,0.87
1482,3,1,0.11801054658912778,0.2776165967353446,0.11801054658912777,0.2776165967353446,0.11801054658912777,0.2776165967353446,1.0,-0.0,0.57,focused,1,100,100,B_noise,0.15,hard,3,0.57
1483,8,1,0.3270326462577062,0.443388807754814,0.3270326462577062,0.443388807754814,0.3270326462577062,0.443388807754814,1.0,-0.0,0.8,focused,1,100,100,B_noise,0.15,easy,8,0.8
1484,10,1,0.4302311126724214,0.5082159734810967,0.4302311126724214,0.5082159734810967,0.4302311126724214,0.5082159734810967,1.0,-0.0,0.84,focused,1,100,100,B_noise,0.15,neutral,10,0.84
1485,9,1,0.2072451220144556,0.36975382768746606,0.2072451220144556,0.36975382768746606,0.2072451220144556,0.36975382768746606,1.0,-0.0,0.73,focused,1,100,100,B_noise,0.15,hard,9,0.73
1486,8,1,0.24403926488716834,0.38218690427562974,0.24403926488716834,0.38218690427562974,0.24403926488716834,0.38218690427562974,1.0,-0.0,0.78,focused,1,100,100,B_noise,0.15,easy,8,0.78
1487,0,1,0.1635239653139748,0.30952983164736825,0.1635239653139748,0.30952983164736825,0.1635239653139748,0.30952983164736825,1.0,-0.0,0.67,focused,1,100,100,B_noise,0.15,neutral,0,0.67
1488,7,1,0.1691142693472471,0.3407239671756077,0.16911426934724708,0.3407239671756077,0.16911426934724708,0.3407239671756077,1.0,-0.0,0.71,focused,1,100,100,B_noise,0.15,hard,7,0.71
1489,8,1,0.2955480608931556,0.4069051451922612,0.2955480608931556,0.4069051451922612,0.2955480608931556,0.4069051451922612,1.0,-0.0,0.78,focused,1,100,100,B_noise,0.15,easy,8,0.78
1490,4,1,0.20183770388317746,0.36549764357771225,0.20183770388317746,0.36549764357771225,0.20183770388317746,0.36549764357771225,1.0,-0.0,0.81,focused,1,100,100,B_noise,0.15,neutral,4,0.81
1491,3,1,0.16220780473269808,0.29795509888971894,0.16220780473269808,0.29795509888971894,0.16220780473269808,0.29795509888971894,1.0,-0.0,0.62,focused,1,100,100,B_noise,0.15,hard,3,0.62
1492,2,1,0.19932065551774011,0.3460249648844781,0.19932065551774014,0.34602496488447815,0.19932065551774014,0.34602496488447815,1.0,-0.0,0.71,focused,1,100,100,B_noise,0.15,easy,2,0.71
1493,6,1,0.20991592081705152,0.3694022494176917,0.2099159208170515,0.3694022494176917,0.2099159208170515,0.3694022494176917,1.0,-0.0,0.82,focused,1,100,100,B_noise,0.15,neutral,6,0.82
1494,0,1,0.17779780565821557,0.33203685997255694,0.17779780565821557,0.33203685997255694,0.17779780565821557,0.33203685997255694,1.0,-0.0,0.7,focused,1,100,100,B_noise,0.15,hard,0,0.7
1495,5,1,0.23425047770652055,0.38486411400419623,0.23425047770652052,0.3848641140041963,0.23425047770652052,0.3848641140041963,1.0,-0.0,0.86,focused,1,100,100,B_noise,0.15,easy,5,0.86
1496,5,1,0.25316706781418413,0.42875102595947917,0.25316706781418413,0.42875102595947917,0.25316706781418413,0.42875102595947917,1.0,-0.0,0.81,focused,1,100,100,B_noise,0.15,neutral,5,0.81
1497,7,1,0.15550929883953094,0.3546534131720561,0.15550929883953094,0.3546534131720561,0.15550929883953094,0.3546534131720561,1.0,-0.0,0.7,focused,1,100,100,B_noise,0.15,hard,7,0.7
1498,10,1,0.4153656047070118,0.503995789188985,0.4153656047070118,0.503995789188985,0.4153656047070118,0.503995789188985,1.0,-0.0,0.86,focused,1,100,100,B_noise,0.15,easy,10,0.86
1499,9,1,0.3106548558581689,0.4286244464519701,0.3106548558581689,0.42862444645197006,0.3106548558581689,0.42862444645197006,1.0,-0.0,0.78,focused,1,100,100,B_noise,0.15,neutral,9,0.78
1500,4,1,0.15055171793098895,0.316622103666473,0.15055171793098895,0.316622103666473,0.15055171793098895,0.316622103666473,1.0,-0.0,0.64,focused,1,100,100,B_noise,0.15,hard,4,0.64
1501,2,1,0.16982235299780798,0.3531873209401891,0.16982235299780796,0.3531873209401891,0.16982235299780796,0.3531873209401891,1.0,-0.0,0.76,focused,1,100,100,B_noise,0.15,easy,2,0.76
1502,1,1,0.35695053613218664,0.4474166004910031,0.35695053613218664,0.4474166004910031,0.35695053613218664,0.4474166004910031,1.0,-0.0,0.79,focused,1,100,100,B_noise,0.15,neutral,1,0.79
1503,4,1,0.21515998677208142,0.3532737423328431,0.21515998677208142,0.3532737423328431,0.21515998677208142,0.3532737423328431,1.0,-0.0,0.72,focused,1,100,100,B_noise,0.15,hard,4,0.72
1504,6,1,0.265718780550974,0.40338013899114455,0.265718780550974,0.40338013899114455,0.265718780550974,0.40338013899114455,1.0,-0.0,0.78,focused,1,100,100,B_noise,0.15,easy,6,0.78
1505,4,1,0.23676842131473597,0.3603536091688246,0.23676842131473597,0.3603536091688246,0.23676842131473597,0.3603536091688246,1.0,-0.0,0.67,focused,1,100,100,B_noise,0.15,neutral,4,0.67
1506,7,1,0.19905885526470146,0.3506648817618942,0.19905885526470146,0.35066488176189414,0.19905885526470146,0.35066488176189414,1.0,-0.0,0.72,focused,1,100,100,B_noise,0.15,hard,7,0.72
1507,2,1,0.2422524946193167,0.41519493976918725,0.24225249461931667,0.41519493976918725,0.24225249461931667,0.41519493976918725,1.0,-0.0,0.8,focused,1,100,100,B_noise,0.15,easy,2,0.8
1508,6,1,0.2445597413812219,0.38994442518703043,0.2445597413812219,0.3899444251870305,0.2445597413812219,0.3899444251870305,1.0,-0.0,0.78,focused,1,100,100,B_noise,0.15,neutral,6,0.78
1509,0,1,0.20509438445145167,0.3401535802889179,0.20509438445145167,0.3401535802889179,0.20509438445145167,0.3401535802889179,1.0,-0.0,0.71,focused,1,100,100,B_noise,0.15,hard,0,0.71
1510,2,1,0.2029298488739832,0.35354599430946987,0.2029298488739832,0.3535459943094699,0.2029298488739832,0.3535459943094699,1.0,-0.0,0.76,focused,1,100,100,B_noise,0.15,easy,2,0.76
1511,5,1,0.2873593264367031,0.4216410883613257,0.2873593264367031,0.4216410883613257,0.2873593264367031,0.4216410883613257,1.0,-0.0,0.78,focused,1,100,100,B_noise,0.15,neutral,5,0.78
1512,4,1,0.16145793964790342,0.3163492093574666,0.16145793964790342,0.3163492093574666,0.16145793964790342,0.3163492093574666,1.0,-0.0,0.67,focused,1,100,100,B_noise,0.15,hard,4,0.67
1513,2,1,0.24987250238903133,0.38016537974672115,0.24987250238903133,0.3801653797467212,0.24987250238903133,0.3801653797467212,1.0,-0.0,0.7,focused,1,100,100,B_noise,0.15,easy,2,0.7
1514,4,1,0.1618583449367055,0.3300203180409028,0.1618583449367055,0.3300203180409028,0.1618583449367055,0.3300203180409028,1.0,-0.0,0.69,focused,1,100,100,B_noise,0.15,neutral,4,0.69
1515,0,1,0.25114700584156924,0.3650937154790134,0.25114700584156924,0.3650937154790135,0.25114700584156924,0.3650937154790135,1.0,-0.0,0.67,focused,1,100,100,B_noise,0.15,hard,0,0.67
1516,5,1,0.33501704409463756,0.4535301110588802,0.33501704409463756,0.45353011105888025,0.33501704409463756,0.45353011105888025,1.0,-0.0,0.84,focused,1,100,100,B_noise,0.15,easy,5,0.84
1517,0,1,0.28842562260944427,0.3992399853336428,0.28842562260944427,0.39923998533364286,0.28842562260944427,0.39923998533364286,1.0,-0.0,0.77,focused,1,100,100,B_noise,0.15,neutral,0,0.77
1518,0,1,0.18460124961054475,0.3286225157541983,0.18460124961054475,0.3286225157541983,0.18460124961054475,0.3286225157541983,1.0,-0.0,0.72,focused,1,100,100,B_noise,0.15,hard,0,0.72
1519,10,1,0.2689979015687815,0.4131464250400432,0.2689979015687815,0.4131464250400432,0.2689979015687815,0.4131464250400432,1.0,-0.0,0.81,focused,1,100,100,B_noise,0.15,easy,10,0.81
1520,5,1,0.41523539671766696,0.5035210314094172,0.41523539671766696,0.5035210314094172,0.41523539671766696,0.5035210314094172,1.0,-0.0,0.8566666666666667,focused,1,300,300,B_noise,0.15,easy,5,0.8566666666666667
1521,5,1,0.26383530758739693,0.3981777255615228,0.26383530758739693,0.3981777255615228,0.26383530758739693,0.3981777255615228,1.0,-0.0,0.8066666666666666,focused,1,300,300,B_noise,0.15,neutral,5,0.8066666666666666
1522,9,1,0.24080209097494495,0.39895220768894907,0.24080209097494493,0.39895220768894907,0.24080209097494493,0.39895220768894907,1.0,-0.0,0.7933333333333333,focused,1,300,300,B_noise,0.15,hard,9,0.7933333333333333
1523,10,1,0.21844421127562177,0.37096605024217494,0.21844421127562175,0.37096605024217494,0.21844421127562175,0.37096605024217494,1.0,-0.0,0.82,focused,1,300,300,B_noise,0.15,easy,10,0.82
1524,8,1,0.23064224061021046,0.3688157978561721,0.23064224061021046,0.3688157978561721,0.23064224061021046,0.3688157978561721,1.0,-0.0,0.7733333333333333,focused,1,300,300,B_noise,0.15,neutral,8,0.7733333333333333
1525,3,1,0.19735823020876683,0.3227304032172468,0.19735823020876683,0.3227304032172468,0.19735823020876683,0.3227304032172468,1.0,-0.0,0.68,focused,1,300,300,B_noise,0.15,hard,3,0.68
1526,1,1,0.29522622381021435,0.4308806319293857,0.29522622381021435,0.43088063192938575,0.29522622381021435,0.43088063192938575,1.0,-0.0,0.83,focused,1,300,300,B_noise,0.15,easy,1,0.83
1527,5,1,0.40756300179248756,0.49737773817320824,0.40756300179248756,0.4973777381732083,0.40756300179248756,0.4973777381732083,1.0,-0.0,0.82,focused,1,300,300,B_noise,0.15,neutral,5,0.82
1528,4,1,0.20196385604471556,0.33946851622427504,0.20196385604471556,0.33946851622427504,0.20196385604471556,0.33946851622427504,1.0,-0.0,0.7,focused,1,300,300,B_noise,0.15,hard,4,0.7
1529,2,1,0.23579756967433904,0.37264630336247917,0.23579756967433904,0.37264630336247917,0.23579756967433904,0.37264630336247917,1.0,-0.0,0.7466666666666667,focused,1,300,300,B_noise,0.15,easy,2,0.7466666666666667
1530,8,1,0.3551022193991445,0.4436069843598237,0.3551022193991445,0.44360698435982365,0.3551022193991445,0.44360698435982365,1.0,-0.0,0.7833333333333333,focused,1,300,300,B_noise,0.15,neutral,8,0.7833333333333333
1531,4,1,0.19950260847540488,0.33664273896178726,0.19950260847540488,0.33664273896178726,0.19950260847540488,0.33664273896178726,1.0,-0.0,0.6566666666666666,focused,1,300,300,B_noise,0.15,hard,4,0.6566666666666666
1532,6,1,0.1719281793722429,0.33096789817433525,0.1719281793722429,0.33096789817433525,0.1719281793722429,0.33096789817433525,1.0,-0.0,0.7133333333333334,focused,1,300,300,B_noise,0.15,easy,6,0.7133333333333334
1533,9,1,0.34613709483920596,0.432121960644058,0.34613709483920596,0.432121960644058,0.34613709483920596,0.432121960644058,1.0,-0.0,0.7866666666666666,focused,1,300,300,B_noise,0.15,neutral,9,0.7866666666666666
1534,9,1,0.2691424357745372,0.3812217808445742,0.2691424357745372,0.3812217808445742,0.2691424357745372,0.3812217808445742,1.0,-0.0,0.8033333333333333,focused,1,300,300,B_noise,0.15,hard,9,0.8033333333333333
1535,6,1,0.2680092499001737,0.39354520291349016,0.2680092499001737,0.39354520291349016,0.2680092499001737,0.39354520291349016,1.0,-0.0,0.7833333333333333,focused,1,300,300,B_noise,0.15,easy,6,0.7833333333333333
1536,8,1,0.2517294338904557,0.4076670846045179,0.2517294338904557,0.4076670846045179,0.2517294338904557,0.4076670846045179,1.0,-0.0,0.7966666666666666,focused,1,300,300,B_noise,0.15,neutral,8,0.7966666666666666
1537,0,1,0.16327032474916783,0.31930550774237226,0.16327032474916783,0.31930550774237226,0.16327032474916783,0.31930550774237226,1.0,-0.0,0.7466666666666667,focused,1,300,300,B_noise,0.15,hard,0,0.7466666666666667
1538,10,1,0.2990013461336434,0.4124038990009342,0.2990013461336434,0.4124038990009342,0.2990013461336434,0.4124038990009342,1.0,-0.0,0.79,focused,1,300,300,B_noise,0.15,easy,10,0.79
1539,7,1,0.21120144914382397,0.347338725333842,0.21120144914382397,0.347338725333842,0.21120144914382397,0.347338725333842,1.0,-0.0,0.74,focused,1,300,300,B_noise,0.15,neutral,7,0.74
1540,4,1,0.2682729137419855,0.376620962650008,0.2682729137419855,0.376620962650008,0.2682729137419855,0.376620962650008,1.0,-0.0,0.6633333333333333,focused,1,300,300,B_noise,0.15,hard,4,0.6633333333333333
1541,2,1,0.2739542800269914,0.3932799502963062,0.2739542800269914,0.3932799502963062,0.2739542800269914,0.3932799502963062,1.0,-0.0,0.74,focused,1,300,300,B_noise,0.15,easy,2,0.74
1542,3,1,0.1568315441876567,0.2998030586526239,0.1568315441876567,0.2998030586526239,0.1568315441876567,0.2998030586526239,1.0,-0.0,0.6566666666666666,focused,1,300,300,B_noise,0.15,neutral,3,0.6566666666666666
1543,7,1,0.20572939294837997,0.3431274082349391,0.20572939294837997,0.3431274082349391,0.20572939294837997,0.3431274082349391,1.0,-0.0,0.7333333333333333,focused,1,300,300,B_noise,0.15,hard,7,0.7333333333333333
1544,6,1,0.18669265772300345,0.3480713445056666,0.18669265772300345,0.3480713445056666,0.18669265772300345,0.3480713445056666,1.0,-0.0,0.7233333333333334,focused,1,300,300,B_noise,0.15,easy,6,0.7233333333333334
1545,9,1,0.3534258305895505,0.43563217057726905,0.3534258305895505,0.43563217057726905,0.3534258305895505,0.43563217057726905,1.0,-0.0,0.78,focused,1,300,300,B_noise,0.15,neutral,9,0.78
1546,0,1,0.2214216337646247,0.334135539127382,0.22142163376462473,0.334135539127382,0.22142163376462473,0.334135539127382,1.0,-0.0,0.67,focused,1,300,300,B_noise,0.15,hard,0,0.67
1547,6,1,0.27706022527385693,0.4040089966662426,0.27706022527385693,0.4040089966662426,0.27706022527385693,0.4040089966662426,1.0,-0.0,0.8066666666666666,focused,1,300,300,B_noise,0.15,easy,6,0.8066666666666666
1548,2,1,0.3566122304622186,0.4421406254822564,0.3566122304622186,0.44214062548225647,0.3566122304622186,0.44214062548225647,1.0,-0.0,0.7566666666666667,focused,1,300,300,B_noise,0.15,neutral,2,0.7566666666666667
1549,9,1,0.2741326155196606,0.3877359922855535,0.2741326155196606,0.3877359922855535,0.2741326155196606,0.3877359922855535,1.0,-0.0,0.7233333333333334,focused,1,300,300,B_noise,0.15,hard,9,0.7233333333333334
1550,8,1,0.19411463526439673,0.35329137818730083,0.19411463526439673,0.35329137818730083,0.19411463526439673,0.35329137818730083,1.0,-0.0,0.8166666666666667,focused,1,300,300,B_noise,0.15,easy,8,0.8166666666666667
1551,7,1,0.1903239419735601,0.3324712989764141,0.1903239419735601,0.3324712989764141,0.1903239419735601,0.3324712989764141,1.0,-0.0,0.6666666666666666,focused,1,300,300,B_noise,0.15,neutral,7,0.6666666666666666
1552,4,1,0.21470322105787945,0.3509996005224261,0.21470322105787942,0.3509996005224261,0.21470322105787942,0.3509996005224261,1.0,-0.0,0.7066666666666667,focused,1,300,300,B_noise,0.15,hard,4,0.7066666666666667
1553,1,1,0.30598775286996344,0.4144723899543481,0.30598775286996344,0.4144723899543481,0.30598775286996344,0.4144723899543481,1.0,-0.0,0.7833333333333333,focused,1,300,300,B_noise,0.15,easy,1,0.7833333333333333
1554,2,1,0.29222401610095516,0.4079072516400315,0.29222401610095516,0.4079072516400315,0.29222401610095516,0.4079072516400315,1.0,-0.0,0.7733333333333333,focused,1,300,300,B_noise,0.15,neutral,2,0.7733333333333333
1555,3,1,0.2151598376417567,0.31323851052169943,0.21515983764175667,0.31323851052169943,0.21515983764175667,0.31323851052169943,1.0,-0.0,0.58,focused,1,300,300,B_noise,0.15,hard,3,0.58
1556,8,1,0.24323198015021452,0.38301035384716037,0.24323198015021452,0.38301035384716037,0.24323198015021452,0.38301035384716037,1.0,-0.0,0.8133333333333334,focused,1,300,300,B_noise,0.15,easy,8,0.8133333333333334
1557,1,1,0.25566399593513783,0.3864759003319343,0.25566399593513783,0.3864759003319343,0.25566399593513783,0.3864759003319343,1.0,-0.0,0.7633333333333333,focused,1,300,300,B_noise,0.15,neutral,1,0.7633333333333333
1558,4,1,0.28342630700810556,0.38385887718689554,0.28342630700810556,0.38385887718689554,0.28342630700810556,0.38385887718689554,1.0,-0.0,0.7033333333333334,focused,1,300,300,B_noise,0.15,hard,4,0.7033333333333334
1559,10,1,0.18343439046170013,0.34823833629024586,0.18343439046170013,0.34823833629024586,0.18343439046170013,0.34823833629024586,1.0,-0.0,0.7833333333333333,focused,1,300,300,B_noise,0.15,easy,10,0.7833333333333333
1560,5,1,0.3706770447886082,0.4951977322242216,0.4361877026771212,0.5649900479358757,0.4361877026771212,0.5649900479358757,1.0,-0.0,0.9333333333333333,focused,2,30,30,B_noise,0.15,easy,5,0.9333333333333332
1561,0,1,0.16151816531864974,0.3298961083778477,0.17156837305531117,0.35038622765177957,0.17156837305531117,0.35038622765177957,1.0,-0.0,0.7,focused,2,30,30,B_noise,0.15,neutral,0,0.7
1562,3,1,0.18357357260837928,0.3143883658964964,0.21779641787985587,0.355749264903395,0.21779641787985587,0.355749264903395,1.0,-0.0,0.6,focused,2,30,30,B_noise,0.15,hard,3,0.6
1563,10,1,0.5123849897212139,0.5963111862607943,0.5722863140389983,0.6538112807221833,0.5722863140389983,0.6538112807221833,1.0,-0.0,0.9,focused,2,30,30,B_noise,0.15,easy,10,0.9
1564,8,1,0.264135790691096,0.39966228313836755,0.3187203720709412,0.45518604167107246,0.3187203720709412,0.45518604167107246,1.0,-0.0,0.7,focused,2,30,30,B_noise,0.15,neutral,8,0.7
1565,7,1,0.21704127074304425,0.35172885469324705,0.2568844253128418,0.40601103330581256,0.2568844253128418,0.40601103330581256,1.0,-0.0,0.7,focused,2,30,30,B_noise,0.15,hard,7,0.7
1566,5,1,0.30927887965613565,0.44824122467280264,0.3204244190566018,0.46439457544818846,0.3204244190566018,0.46439457544818846,1.0,-0.0,0.7333333333333333,focused,2,30,30,B_noise,0.15,easy,5,0.7333333333333333
1567,5,1,0.25292189602106274,0.4116748190929726,0.26665037925189206,0.43404296957273175,0.26665037925189206,0.43404296957273175,1.0,-0.0,0.7333333333333333,focused,2,30,30,B_noise,0.15,neutral,5,0.7333333333333333
1568,9,1,0.24346615284982903,0.3788861681377332,0.2739571388431658,0.42262842644246396,0.2739571388431658,0.42262842644246396,1.0,-0.0,0.7666666666666667,focused,2,30,30,B_noise,0.15,hard,9,0.7666666666666667
1569,8,1,0.3706770447886082,0.4695388528709971,0.3855059599277543,0.4880080368072084,0.3855059599277543,0.4880080368072084,1.0,-0.0,0.8,focused,2,30,30,B_noise,0.15,easy,8,0.8
1570,7,1,0.30520557601864473,0.42350090613231645,0.3241354385097902,0.4478176245336648,0.3241354385097902,0.4478176245336648,1.0,-0.0,0.7333333333333333,focused,2,30,30,B_noise,0.15,neutral,7,0.7333333333333333
1571,7,1,0.3134623794037412,0.4359108654355018,0.3240521298524329,0.4507912426013963,0.3240521298524329,0.4507912426013963,1.0,-0.0,0.7,focused,2,30,30,B_noise,0.15,hard,7,0.7
1572,10,1,0.359122703207285,0.45389886216340586,0.42237678908774146,0.512971903058316,0.42237678908774146,0.512971903058316,1.0,-0.0,0.8666666666666667,focused,2,30,30,B_noise,0.15,easy,10,0.8666666666666667
1573,6,1,0.20659238035972224,0.34250852246921015,0.22101931123564217,0.36497503889679056,0.22101931123564217,0.36497503889679056,1.0,-0.0,0.6666666666666666,focused,2,30,30,B_noise,0.15,neutral,6,0.6666666666666666
1574,0,1,0.27133881542671995,0.38261069972488027,0.2908005281943716,0.4089684354150529,0.2908005281943716,0.4089684354150529,1.0,-0.0,0.7666666666666667,focused,2,30,30,B_noise,0.15,hard,0,0.7666666666666667
1575,10,1,0.26935671282898566,0.420378476044791,0.2948416229017532,0.44876303554854236,0.2948416229017532,0.44876303554854236,1.0,-0.0,0.8333333333333334,focused,2,30,30,B_noise,0.15,easy,10,0.8333333333333334
1576,6,1,0.30278784158062844,0.4238738250425229,0.3473968586340216,0.4744907436918085,0.3473968586340216,0.4744907436918085,1.0,-0.0,0.8333333333333334,focused,2,30,30,B_noise,0.15,neutral,6,0.8333333333333334
1577,9,1,0.1906314851923283,0.3421876574527889,0.2156621894556159,0.37441909419696395,0.2156621894556159,0.37441909419696395,1.0,-0.0,0.7,focused,2,30,30,B_noise,0.15,hard,9,0.7
1578,10,1,0.300408111023424,0.4397166623531627,0.35620342988604603,0.5009542930333858,0.35620342988604603,0.5009542930333858,1.0,-0.0,0.9,focused,2,30,30,B_noise,0.15,easy,10,0.9
1579,0,1,0.21035775594994846,0.3439430342218721,0.23928708744777752,0.38127970722866567,0.23928708744777752,0.38127970722866567,1.0,-0.0,0.6666666666666666,focused,2,30,30,B_noise,0.15,neutral,0,0.6666666666666666
1580,9,1,0.35126934637758406,0.45886723544641655,0.3901439690444595,0.5030040981683648,0.3901439690444595,0.5030040981683648,1.0,-0.0,0.8,focused,2,30,30,B_noise,0.15,hard,9,0.8
1581,1,1,0.23416787665640407,0.40276134029260147,0.24652075368285836,0.4227294329722787,0.24652075368285836,0.4227294329722787,1.0,-0.0,0.6,focused,2,30,30,B_noise,0.15,easy,1,0.6
1582,7,1,0.24343797974617504,0.37740670573670193,0.26883761275104234,0.41680778641007554,0.26883761275104234,0.41680778641007554,1.0,-0.0,0.7333333333333333,focused,2,30,30,B_noise,0.15,neutral,7,0.7333333333333333
1583,4,1,0.359122703207285,0.4551645276108623,0.42237678908774146,0.5173106945044105,0.42237678908774146,0.5173106945044105,1.0,-0.0,0.8,focused,2,30,30,B_noise,0.15,hard,4,0.8
1584,8,1,0.21167806554903484,0.3797764394278566,0.2317779716449456,0.4073741563432044,0.2317779716449456,0.4073741563432044,1.0,-0.0,0.6,focused,2,30,30,B_noise,0.15,easy,8,0.6
1585,0,1,0.30520557601864473,0.4124363091388918,0.33252769655523606,0.44782787069454516,0.33252769655523606,0.44782787069454516,1.0,-0.0,0.7666666666666667,focused,2,30,30,B_noise,0.15,neutral,0,0.7666666666666667
1586,0,1,0.22581162505151403,0.3714220516520215,0.2449998969086926,0.40316169905993177,0.2449998969086926,0.40316169905993177,1.0,-0.0,0.7,focused,2,30,30,B_noise,0.15,hard,0,0.7
1587,1,1,0.359122703207285,0.45021369254987637,0.4853124251322499,0.562928524089044,0.4853124251322499,0.562928524089044,1.0,-0.0,0.8666666666666667,focused,2,30,30,B_noise,0.15,easy,1,0.8666666666666667
